"","estimation_error","taskisclosed","totalspenttime","activityafterdays","class"
"5237",0,6,1,0,"good"
"5238",0,6,1,0,"good"
"5239",0.6,0,1.1,0,"good"
"5240",0.5,0,1.5,0,"good"
"5241",0.5,0,1.5,0,"good"
"5242",0,1,1,0,"good"
"5243",0,1,1,0,"good"
"5244",0,1,1,0,"good"
"5245",0,1,1,0,"good"
"5246",0.5,0,0.5,0,"good"
"5247",0.5,0,0.5,0,"good"
"5248",0.5,0,0.5,0,"good"
"5249",0.5,0,0.5,0,"good"
"5250",0.5,0,0.5,0,"good"
"5251",0.5,0,0.5,0,"good"
"5252",0.5,0,0.5,0,"good"
"5253",0.5,0,0.5,0,"good"
"5254",2.4,0,0.6,0,"good"
"5255",2.4,0,0.6,0,"good"
"5256",2.4,0,0.6,0,"good"
"5257",2.4,0,0.6,0,"good"
"5258",2.4,0,0.6,0,"good"
"5259",2.4,0,0.6,0,"good"
"5260",2.4,0,0.6,0,"good"
"5261",0,0,0,0,"good"
"5262",0,0,2,0,"good"
"5263",0,0,2,0,"good"
"5264",0,0,2,0,"good"
"5265",1,69,0,0,"bad"
"5266",1,69,0,0,"bad"
"5267",1,69,0,0,"bad"
"5268",1,69,0,0,"bad"
"5269",0,0,1,0,"good"
"5270",0,33,0,0,"bad"
"5271",2.4,0,0.6,0,"good"
"5272",2.4,0,0.6,0,"good"
"5273",2.4,0,0.6,0,"good"
"5274",0,0,2,0,"good"
"5275",0.5,0,1.5,0,"good"
"5276",0.1,0,0.1,0,"good"
"5277",0,0,0,0,"good"
"5278",0,6,0,0,"good"
"5279",0,26,0,0,"medium"
"5280",0,8,0,1,"good"
"5281",2,7,3,0,"good"
"5282",2,7,3,0,"good"
"5283",2,7,3,0,"good"
"5284",2,7,3,0,"good"
"5285",0.5,0,0.5,0,"good"
"5286",0,1,2,0,"good"
"5287",0,1,2,0,"good"
"5288",0,1,2,0,"good"
"5289",0.5,0,0,0,"good"
"5290",0.5,0,0,0,"good"
"5291",2,7,3,0,"good"
"5292",2,7,3,0,"good"
"5293",0.5,0,0,0,"good"
"5294",2,7,3,0,"good"
"5295",0,0,1,0,"good"
"5296",0,0,1,0,"good"
"5297",0,0,1,0,"good"
"5298",0.5,0,0,0,"good"
"5299",0,0,1,0,"good"
"5300",1,0,0,0,"good"
"5301",1,0,0,0,"good"
"5302",1,0,0,0,"good"
"5303",1,0,0,0,"good"
"5304",1.7,3,0.3,0,"good"
"5305",1.7,3,0.3,0,"good"
"5306",2,0,0,0,"good"
"5307",2,0,0,1,"good"
"5308",2,7,3,0,"good"
"5309",2,7,3,0,"good"
"5310",2,7,3,0,"good"
"5311",2,7,3,0,"good"
"5312",2,7,3,0,"good"
"5313",2,7,3,0,"good"
"5314",2,7,3,0,"good"
"5315",2,7,3,0,"good"
"5316",2,7,3,0,"good"
"5317",2,7,3,0,"good"
"5318",2,7,3,0,"good"
"5319",2,7,3,0,"good"
"5320",2,7,3,0,"good"
"5321",2,7,3,0,"good"
"5322",1,3,0,0,"good"
"5323",1,3,0,0,"good"
"5324",0.3,3,0.2,0,"good"
"5325",0.3,3,0.2,0,"good"
"5326",0.3,3,0.2,0,"good"
"5327",0.3,3,0.2,0,"good"
"5328",0.3,3,0.2,0,"good"
"5329",0.3,3,0.2,0,"good"
"5330",0.3,3,0.2,0,"good"
"5331",0.3,3,0.2,0,"good"
"5332",1,11,0,0,"medium"
"5333",1,3,0,0,"good"
"5334",1,37,0,0,"bad"
"5335",0.5,0,0,0,"good"
"5336",1,0,0,0,"good"
"5337",0.5,8,0,0,"good"
"5338",0.5,1,1,0,"good"
"5339",0,0,2,0,"good"
"5340",0,0,2,0,"good"
"5341",0.4,1,0.1,0,"good"
"5342",0.5,1,0,0,"good"
"5343",1,8,0,0,"good"
"5344",0,3,0.5,0,"good"
"5345",1,40,0,0,"bad"
"5346",3,0,0,0,"good"
"5347",3,0,0,0,"good"
"5348",3,0,0,0,"good"
"5349",0.4,1,0.1,0,"good"
"5350",0.5,0,0.5,0,"good"
"5351",0.3,3,0.2,0,"good"
"5352",0.6,0,1.1,0,"good"
"5353",0,3,0.5,0,"good"
"5354",4,0,6,0,"good"
"5355",2,7,3,0,"good"
"5356",1,37,0,0,"bad"
"5357",1,37,0,0,"bad"
"5358",1,37,0,0,"bad"
"5359",1,37,0,0,"bad"
"5360",1,37,0,0,"bad"
"5361",8,23,9,0,"medium"
"5362",8,23,9,0,"medium"
"5363",0.5,0,1.5,0,"good"
"5364",0.5,0,1.5,0,"good"
"5365",0.5,0,1.5,0,"good"
"5366",0.5,0,1.5,0,"good"
"5367",0.5,0,1.5,0,"good"
"5368",0.5,0,1.5,0,"good"
"5369",0.5,0,1.5,0,"good"
"5370",0.5,0,0.5,0,"good"
"5371",0.5,0,0.5,0,"good"
"5372",0.5,0,0.5,0,"good"
"5373",0.3,3,0.2,0,"good"
"5374",0.3,3,0.2,0,"good"
"5375",0.3,3,0.2,0,"good"
"5376",0.3,3,0.2,0,"good"
"5377",0,1,2,0,"good"
"5378",0,1,2,0,"good"
"5379",0,1,2,0,"good"
"5380",0,1,2,0,"good"
"5381",0,1,2,0,"good"
"5382",0,1,2,0,"good"
"5383",0,1,2,0,"good"
"5384",1.7,3,0.3,0,"good"
"5385",1.7,3,0.3,0,"good"
"5386",1.7,3,0.3,0,"good"
"5387",0,1,2,0,"good"
"5388",0,1,2,0,"good"
"5389",0,1,2,1,"good"
"5390",2,7,3,0,"good"
"5391",1,40,0,0,"bad"
"5392",1,40,0,0,"bad"
"5393",1,11,0,0,"medium"
"5394",0,3,0.5,0,"good"
"5395",0.6,0,1.1,0,"good"
"5396",0.6,0,1.1,0,"good"
"5397",0.6,0,1.1,0,"good"
"5398",0.6,0,1.1,0,"good"
"5399",0.6,0,1.1,0,"good"
"5400",0.6,0,1.1,0,"good"
"5401",0.6,0,1.1,0,"good"
"5402",1,1,1,0,"good"
"5403",1,1,1,0,"good"
"5404",1,1,1,0,"good"
"5405",1,1,1,0,"good"
"5406",1,1,1,0,"good"
"5407",1,1,1,0,"good"
"5408",1,1,1,0,"good"
"5409",1,1,1,0,"good"
"5410",1,1,1,0,"good"
"5411",1,1,1,0,"good"
"5412",1,1,1,0,"good"
"5413",1,1,1,0,"good"
"5414",2,52,0,0,"bad"
"5415",0.3,3,0.2,0,"good"
"5416",0.3,3,0.2,0,"good"
"5417",0.3,3,0.2,0,"good"
"5418",0.3,3,0.2,0,"good"
"5419",1,3,0,0,"good"
"5420",1,3,0,0,"good"
"5421",1,3,0,0,"good"
"5422",1,1,0,0,"good"
"5423",0,0,2,0,"good"
"5424",0,0,2,1,"good"
"5425",2,0,0,0,"good"
"5426",0.5,1,1,0,"good"
"5427",0.5,1,1,0,"good"
"5428",0,1,1,0,"good"
"5429",0,1,1,0,"good"
"5430",0,1,1,0,"good"
"5431",0,1,1,0,"good"
"5432",0.5,0,0,0,"good"
"5433",1,40,0,0,"bad"
"5434",2,0,0,0,"good"
"5435",0.5,8,0,0,"good"
"5436",2,3,0,0,"good"
"5437",2,14,0,0,"medium"
"5438",0,1,2,1,"good"
"5439",2,0,0,0,"good"
"5440",2,0,0,0,"good"
"5441",2,0,0,0,"good"
"5442",2,0,0,0,"good"
"5443",2,0,0,0,"good"
"5444",2,0,0,0,"good"
"5445",2,0,0,0,"good"
"5446",0,1,1,0,"good"
"5447",0,1,1,0,"good"
"5448",0,1,1,0,"good"
"5449",0,1,1,0,"good"
"5450",0,1,1,0,"good"
"5451",0,1,1,0,"good"
"5452",0,1,1,0,"good"
"5453",0.4,1,0.1,0,"good"
"5454",0.4,1,0.1,0,"good"
"5455",0.4,1,0.1,0,"good"
"5456",0.4,1,0.1,1,"good"
"5457",0.5,0,0,0,"good"
"5458",0,59,2,0,"bad"
"5459",0,59,2,0,"bad"
"5460",0,59,2,0,"bad"
"5461",0.5,0,1.5,0,"good"
"5462",0.5,0,1.5,0,"good"
"5463",0.5,1,0,0,"good"
"5464",2,7,3,0,"good"
"5465",2,0,4,0,"good"
"5466",2,0,4,0,"good"
"5467",2,0,4,0,"good"
"5468",2,0,4,0,"good"
"5469",2,0,4,0,"good"
"5470",2,0,4,0,"good"
"5471",2,0,4,0,"good"
"5472",2,0,4,0,"good"
"5473",2,0,4,0,"good"
"5474",2,0,4,0,"good"
"5475",2,0,4,0,"good"
"5476",2,0,4,0,"good"
"5477",2,0,4,0,"good"
"5478",2,0,4,0,"good"
"5479",2,0,4,0,"good"
"5480",2,0,4,0,"good"
"5481",2,0,4,0,"good"
"5482",2,0,4,0,"good"
"5483",2,0,4,0,"good"
"5484",1.5,0,0.5,0,"good"
"5485",1.5,0,0.5,0,"good"
"5486",1.5,0,0.5,0,"good"
"5487",2,7,3,0,"good"
"5488",2,7,3,0,"good"
"5489",2,0,3,0,"good"
"5490",2,0,3,0,"good"
"5491",2,0,3,0,"good"
"5492",2,0,3,0,"good"
"5493",1,9,1,0,"good"
"5494",1,9,1,0,"good"
"5495",1.5,0,0.5,0,"good"
"5496",0.5,0,0.5,0,"good"
"5497",0.5,0,0.5,0,"good"
"5498",0,1,2,1,"good"
"5499",1,1,0,0,"good"
"5500",0,7,2,0,"good"
"5501",0,7,2,0,"good"
"5502",0,7,2,0,"good"
"5503",0,1,2,0,"good"
"5504",0,1,2,0,"good"
"5505",0,1,2,0,"good"
"5506",0,0,2,0,"good"
"5507",0.5,0,0.5,0,"good"
"5508",0.5,0,0.5,0,"good"
"5509",3,0,3,0,"good"
"5510",3,0,3,0,"good"
"5511",3,0,3,0,"good"
"5512",3,0,3,0,"good"
"5513",3,0,3,0,"good"
"5514",3,0,3,0,"good"
"5515",3,23,3,0,"medium"
"5516",0.3,84,0.3,0,"bad"
"5517",3,54,3,0,"bad"
"5518",3,0,3,0,"good"
"5519",3,0,3,0,"good"
"5520",3,0,3,0,"good"
"5521",3,0,3,0,"good"
"5522",3,0,3,0,"good"
"5523",3,0,3,0,"good"
"5524",3,54,3,0,"bad"
"5525",3,23,3,0,"medium"
"5526",0.3,84,0.3,0,"bad"
"5527",3,0,3,0,"good"
"5528",3,0,3,0,"good"
"5529",3,0,3,0,"good"
"5530",3,0,3,0,"good"
"5531",3,23,3,0,"medium"
"5532",0.3,84,0.3,0,"bad"
"5533",3,54,3,0,"bad"
"5534",3,0,3,0,"good"
"5535",3,0,3,0,"good"
"5536",1,0,2,0,"good"
"5537",2,0,0,0,"good"
"5538",0,0,2,0,"good"
"5539",1,0,0,0,"good"
"5540",1,0,0,0,"good"
"5541",0.5,8,0,0,"good"
"5542",0.5,8,0,0,"good"
"5543",2,3,0,0,"good"
"5544",0,0,2,0,"good"
"5545",0,0,2,0,"good"
"5546",0,0,2,0,"good"
"5547",0,0,2,0,"good"
"5548",2,0,0,0,"good"
"5549",2,0,0,0,"good"
"5550",2,0,0,0,"good"
"5551",0,3,0.5,0,"good"
"5552",0,3,0.5,0,"good"
"5553",0,3,0.5,0,"good"
"5554",0.5,1,1,0,"good"
"5555",8,23,9,0,"medium"
"5556",1,0,2,0,"good"
"5557",4,0,6,0,"good"
"5558",4,0,6,0,"good"
"5559",4,0,6,0,"good"
"5560",4,0,6,0,"good"
"5561",4,0,6,0,"good"
"5562",4,0,6,0,"good"
"5563",6,0,8,0,"good"
"5564",6,0,8,0,"good"
"5565",6,0,8,0,"good"
"5566",1,11,0,0,"medium"
"5567",1,11,0,0,"medium"
"5568",1,11,0,0,"medium"
"5569",0.5,0,1.5,0,"good"
"5570",1,0,2,0,"good"
"5571",8,23,9,0,"medium"
"5572",1,0,2,0,"good"
"5573",1,0,2,0,"good"
"5574",1,0,2,0,"good"
"5575",1,0,2,0,"good"
"5576",1,0,2,0,"good"
"5577",1,0,2,0,"good"
"5578",1,6,3,0,"good"
"5579",1,6,3,0,"good"
"5580",1,6,3,0,"good"
"5581",0.5,8,0,0,"good"
"5582",1,6,3,0,"good"
"5583",1,6,3,0,"good"
"5584",1,6,3,0,"good"
"5585",0,1,1,0,"good"
"5586",0.5,1,1,0,"good"
"5587",4,0,6,0,"good"
"5588",8,23,9,0,"medium"
"5589",1,0,2,0,"good"
"5590",1,0,2,0,"good"
"5591",1,0,2,0,"good"
"5592",1,0,2,0,"good"
"5593",1,0,2,0,"good"
"5594",1,0,2,0,"good"
"5595",1,0,2,0,"good"
"5596",1,0,2,0,"good"
"5597",1,0,2,0,"good"
"5598",1,0,2,0,"good"
"5599",1,0,2,0,"good"
"5600",1,0,2,0,"good"
"5601",1,0,2,0,"good"
"5602",1,0,2,0,"good"
"5603",1,0,2,0,"good"
"5604",1,0,0,0,"good"
"5605",1,0,0,0,"good"
"5606",1,0,0,0,"good"
"5607",8,23,9,0,"medium"
"5608",8,23,9,0,"medium"
"5609",8,23,9,0,"medium"
"5610",8,23,9,1,"medium"
"5611",0.5,0,0.5,0,"good"
"5612",0.5,0,0.5,0,"good"
"5613",2,19,0,0,"medium"
"5614",0.5,1,1,0,"good"
"5615",0.5,0,1.5,0,"good"
"5616",1,1,1,0,"good"
"5617",1,1,1,0,"good"
"5618",1,1,1,0,"good"
"5619",1,1,1,0,"good"
"5620",1,1,1,0,"good"
"5621",1,1,1,0,"good"
"5622",1,1,1,0,"good"
"5623",1,1,1,0,"good"
"5624",1,1,1,0,"good"
"5625",1,1,1,0,"good"
"5626",1,1,1,1,"good"
"5627",2,0,0,0,"good"
"5628",2,0,0,0,"good"
"5629",0.5,0,1.5,0,"good"
"5630",0.5,0,1.5,0,"good"
"5631",0.5,0,1.5,0,"good"
"5632",0.5,0,1.5,0,"good"
"5633",0.5,0,1.5,0,"good"
"5634",2,0,0,0,"good"
"5635",1,1,0,0,"good"
"5636",1,1,0,0,"good"
"5637",1,1,0,0,"good"
"5638",1,37,0,0,"bad"
"5639",1,37,0,0,"bad"
"5640",1,1,0,1,"good"
"5641",2,0,0,0,"good"
"5642",2,0,0,0,"good"
"5643",2,0,0,0,"good"
"5644",2,0,0,0,"good"
"5645",2,14,0,0,"medium"
"5646",2,14,0,0,"medium"
"5647",4,0,6,0,"good"
"5648",4,0,6,0,"good"
"5649",4,0,6,0,"good"
"5650",4,0,6,0,"good"
"5651",1,37,0,0,"bad"
"5652",1,37,0,0,"bad"
"5653",1,37,0,0,"bad"
"5654",1,37,0,0,"bad"
"5655",2,0,0,0,"good"
"5656",2,0,0,0,"good"
"5657",2,0,0,0,"good"
"5658",2,19,0,0,"medium"
"5659",2,19,0,0,"medium"
"5660",1,0,0,0,"good"
"5661",2,0,0,0,"good"
"5662",2,0,0,0,"good"
"5663",2,0,0,0,"good"
"5664",2,0,0,0,"good"
"5665",3,0,0,0,"good"
"5666",3,0,0,0,"good"
"5667",3,0,0,0,"good"
"5668",3,0,0,0,"good"
"5669",3,0,0,0,"good"
"5670",1,11,0,0,"medium"
"5671",1,40,0,0,"bad"
"5672",1,40,0,0,"bad"
"5673",1,40,0,0,"bad"
"5674",1,40,0,0,"bad"
"5675",3,0,0,0,"good"
"5676",3,0,0,0,"good"
"5677",3,0,0,0,"good"
"5678",3,0,0,0,"good"
"5679",3,0,0,0,"good"
"5680",3,0,0,0,"good"
"5681",3,0,0,0,"good"
"5682",1.5,0,0.5,0,"good"
"5683",1.5,0,0.5,0,"good"
"5684",2,0,0,0,"good"
"5685",2,0,0,0,"good"
"5686",0,1,1,0,"good"
"5687",1,8,0,0,"good"
"5688",0.5,1,0,0,"good"
"5689",1,8,0,0,"good"
"5690",1,8,0,0,"good"
"5691",1,1,0,0,"good"
"5692",1,1,0,0,"good"
"5693",0.5,1,1,0,"good"
"5694",0,1,2,0,"good"
"5695",1,1,1,0,"good"
"5696",0.6,0,1.1,0,"good"
"5697",0.6,0,1.1,0,"good"
"5698",0.6,0,1.1,1,"good"
"5699",1,1,1,0,"good"
"5700",8,23,9,0,"medium"
"5701",8,23,9,0,"medium"
"5702",8,23,9,0,"medium"
"5703",8,23,9,0,"medium"
"5704",8,23,9,0,"medium"
"5705",0,1,2,0,"good"
"5706",2,0,0,0,"good"
"5707",0.5,8,0,0,"good"
"5708",0.5,8,0,0,"good"
"5709",0.5,8,0,1,"good"
"5710",0,1,2,0,"good"
"5711",0,1,2,1,"good"
"5712",2,0,0,0,"good"
"5713",2,0,0,0,"good"
"5714",2,0,0,0,"good"
"5715",0.5,8,0,0,"good"
"5716",2,3,0,0,"good"
"5717",2,3,0,0,"good"
"5718",2,3,0,0,"good"
"5719",2,3,0,0,"good"
"5720",2,3,0,0,"good"
"5721",0,7,2,0,"good"
"5722",1.5,0,0.5,0,"good"
"5723",1.5,0,0.5,0,"good"
"5724",1.5,0,0.5,0,"good"
"5725",1.5,0,0.5,0,"good"
"5726",2,0,0,1,"good"
"5727",2,0,0,0,"good"
"5728",2,1,0,0,"good"
"5729",2,0,0,0,"good"
"5730",2,0,0,1,"good"
"5731",0,1,2,1,"good"
"5732",0,3,0.5,0,"good"
"5733",0,3,0.5,0,"good"
"5734",0,3,0.5,0,"good"
"5735",0,7,2,0,"good"
"5736",0,7,2,0,"good"
"5737",2,1,0,0,"good"
"5738",2,1,0,0,"good"
"5739",2,1,0,0,"good"
"5740",2,1,0,0,"good"
"5741",2,0,0,0,"good"
"5742",2,0,0,0,"good"
"5743",2,0,0,0,"good"
"5744",2,0,0,0,"good"
"5745",2,0,0,0,"good"
"5746",2,0,0,0,"good"
"5747",2,0,0,0,"good"
"5748",0,1,2,0,"good"
"5749",0,1,2,0,"good"
"5750",0,1,2,0,"good"
"5751",0,1,2,0,"good"
"5752",0.5,1,1,0,"good"
"5753",0.5,1,1,0,"good"
"5754",2,0,0,0,"good"
"5755",2,0,0,0,"good"
"5756",2,0,0,1,"good"
"5757",1,0,0,0,"good"
"5758",0.5,1,1,0,"good"
"5759",0.5,1,1,0,"good"
"5760",0,0,1,0,"good"
"5761",1,0,2,0,"good"
"5762",2,0,3,0,"good"
"5763",0,0,1,0,"good"
"5764",0,0,1,0,"good"
"5765",1,0,0,0,"good"
"5766",1,0,0,0,"good"
"5767",1,0,0,0,"good"
"5768",1,0,0,0,"good"
"5769",1,0,0,0,"good"
"5770",1,0,0,0,"good"
"5771",0,0,1,0,"good"
"5772",2,0,3,0,"good"
"5773",0,0,1,0,"good"
"5774",0.5,0,0.5,0,"good"
"5775",0.5,0,0.5,0,"good"
"5776",8,23,9,0,"medium"
"5777",8,23,9,0,"medium"
"5778",8,23,9,0,"medium"
"5779",0.5,0,0.5,0,"good"
"5780",0.5,0,0.5,0,"good"
"5781",0.5,0,0.5,0,"good"
"5782",0.5,0,0.5,0,"good"
"5783",0.5,0,0.5,0,"good"
"5784",8,23,9,0,"medium"
"5785",8,23,9,0,"medium"
"5786",0.5,0,0.5,0,"good"
"5787",0,0,1,0,"good"
"5788",0,0,1,0,"good"
"5789",0,0,1,0,"good"
"5790",0,0,1,0,"good"
"5791",0,0,1,0,"good"
"5792",0,0,1,0,"good"
"5793",0,0,1,0,"good"
"5794",0,0,1,0,"good"
"5795",2,0,3,0,"good"
"5796",2,0,3,0,"good"
"5797",2,0,3,0,"good"
"5798",2,0,3,0,"good"
"5799",1,0,2,0,"good"
"5800",1,0,2,0,"good"
"5801",1,0,2,0,"good"
"5802",1,0,2,0,"good"
"5803",0,0,1,0,"good"
"5804",0,0,1,0,"good"
"5805",0,0,1,0,"good"
"5806",0,0,1,0,"good"
"5807",2,0,3,0,"good"
"5808",1,0,2,0,"good"
"5809",0,0,1,0,"good"
"5810",0,0,1,0,"good"
"5811",0,0,1,0,"good"
"5812",0,0,1,0,"good"
"5813",0,0,1,0,"good"
"5814",2,0,3,0,"good"
"5815",2,0,3,0,"good"
"5816",2,0,3,0,"good"
"5817",2,0,3,0,"good"
"5818",2,0,3,0,"good"
"5819",2,0,3,0,"good"
"5820",0,0,1,0,"good"
"5821",0,0,1,0,"good"
"5822",0,0,1,0,"good"
"5823",2,13,0,0,"medium"
"5824",2,13,0,0,"medium"
"5825",2,13,0,0,"medium"
"5826",2,13,0,0,"medium"
"5827",11,2,13,0,"good"
"5828",11,2,13,0,"good"
"5829",11,2,13,0,"good"
"5830",11,2,13,3,"good"
"5831",0,0,2,0,"good"
"5832",0,0,2,0,"good"
"5833",1,2,3,1,"good"
"5834",0,0,2,0,"good"
"5835",8,2,10,0,"good"
"5836",8,2,10,1,"good"
"5837",1,0,1,0,"good"
"5838",1,0,1,0,"good"
"5839",1,2,1,0,"good"
"5840",1,2,1,0,"good"
"5841",1,1,1,0,"good"
"5842",1,1,1,0,"good"
"5843",8,2,10,0,"good"
"5844",1,2,3,0,"good"
"5845",1,2,3,0,"good"
"5846",8,2,10,0,"good"
"5847",1,0,1,1,"good"
"5848",1,1,1,0,"good"
"5849",8,2,10,1,"good"
"5850",1,2,1,0,"good"
"5851",6,11,8,0,"medium"
"5852",6,11,8,0,"medium"
"5853",6,11,8,0,"medium"
"5854",1,18,3,4,"medium"
"5855",1,2,1,0,"good"
"5856",1,2,1,0,"good"
"5857",1,2,1,0,"good"
"5858",1,2,1,0,"good"
"5859",1,2,1,0,"good"
"5860",1,2,1,0,"good"
"5861",1,2,1,0,"good"
"5862",1,2,1,0,"good"
"5863",0,2,2,0,"good"
"5864",0,2,2,0,"good"
"5865",0,2,2,0,"good"
"5866",0,2,2,0,"good"
"5867",0,2,2,0,"good"
"5868",0,2,2,0,"good"
"5869",0,2,2,0,"good"
"5870",0,2,2,0,"good"
"5871",2,2,0,0,"good"
"5872",2,2,0,0,"good"
"5873",2,2,0,0,"good"
"5874",2,2,0,0,"good"
"5875",2,2,0,0,"good"
"5876",2,2,0,0,"good"
"5877",2,2,0,0,"good"
"5878",0,2,2,0,"good"
"5879",0,2,2,0,"good"
"5880",0,2,2,0,"good"
"5881",0,2,2,0,"good"
"5882",0,2,2,0,"good"
"5883",0,2,2,0,"good"
"5884",0,2,2,0,"good"
"5885",0,2,2,0,"good"
"5886",0,2,2,0,"good"
"5887",0,2,2,0,"good"
"5888",0,2,2,0,"good"
"5889",0,2,2,0,"good"
"5890",0,2,2,0,"good"
"5891",0,2,2,0,"good"
"5892",0,2,2,0,"good"
"5893",0,2,2,0,"good"
"5894",0,2,2,0,"good"
"5895",0,2,2,0,"good"
"5896",0,2,2,0,"good"
"5897",0,2,2,0,"good"
"5898",0,2,2,0,"good"
"5899",0,2,2,0,"good"
"5900",0,2,2,0,"good"
"5901",0,2,2,1,"good"
"5902",1,2,1,0,"good"
"5903",0,2,2,0,"good"
"5904",2,2,0,0,"good"
"5905",0,2,2,0,"good"
"5906",0,2,2,0,"good"
"5907",0,2,2,0,"good"
"5908",0,2,2,5,"medium"
"5909",6,11,8,0,"medium"
"5910",6,11,8,0,"medium"
"5911",6,11,8,0,"medium"
"5912",6,11,8,0,"medium"
"5913",2,1,4,0,"good"
"5914",2,1,4,0,"good"
"5915",2,1,4,0,"good"
"5916",2,1,4,0,"good"
"5917",2,1,4,0,"good"
"5918",2,1,4,0,"good"
"5919",2,1,4,0,"good"
"5920",2,1,4,1,"good"
"5921",6,11,8,0,"medium"
"5922",2,1,4,1,"good"
"5923",1,0,3,0,"good"
"5924",1,0,3,0,"good"
"5925",1,0,3,0,"good"
"5926",3,0,5,0,"good"
"5927",3,0,5,1,"good"
"5928",3,0,5,0,"good"
"5929",5,33,9,0,"bad"
"5930",5,33,9,0,"bad"
"5931",5,33,9,0,"bad"
"5932",5,33,9,0,"bad"
"5933",5,33,9,0,"bad"
"5934",5,33,9,0,"bad"
"5935",5,33,9,0,"bad"
"5936",5,33,9,0,"bad"
"5937",11,2,13,0,"good"
"5938",11,2,13,0,"good"
"5939",11,2,13,0,"good"
"5940",11,2,13,0,"good"
"5941",11,2,13,0,"good"
"5942",11,2,13,0,"good"
"5943",11,2,13,0,"good"
"5944",11,2,13,0,"good"
"5945",5,33,9,0,"bad"
"5946",11,2,13,2,"good"
"5947",11,2,13,3,"good"
"5948",1,18,3,0,"medium"
"5949",1.5,0,0.5,0,"good"
"5950",1.5,0,0.5,0,"good"
"5951",1,0,1,0,"good"
"5952",1,0,1,0,"good"
"5953",1,18,3,0,"medium"
"5954",1.5,0,0.5,1,"good"
"5955",1,0,1,0,"good"
"5956",0,0,2,0,"good"
"5957",0,0,2,0,"good"
"5958",1,1,1,0,"good"
"5959",1,1,1,1,"good"
"5960",0,0,2,0,"good"
"5961",0,5,2,0,"good"
"5962",0,5,2,0,"good"
"5963",0,5,2,0,"good"
"5964",0.5,8,1.5,0,"good"
"5965",0,9,2,0,"good"
"5966",0,12,2,0,"medium"
"5967",2,13,4,0,"medium"
"5968",0.5,8,1.5,0,"good"
"5969",0,5,2,0,"good"
"5970",0,12,2,0,"medium"
"5971",2,13,4,0,"medium"
"5972",0,9,2,0,"good"
"5973",0,5,2,0,"good"
"5974",0,9,2,0,"good"
"5975",0,12,2,0,"medium"
"5976",2,13,4,0,"medium"
"5977",2,0,4,0,"good"
"5978",2,0,4,0,"good"
"5979",0,5,2,0,"good"
"5980",0,12,2,0,"medium"
"5981",0,9,2,0,"good"
"5982",2,0,4,1,"good"
"5983",2,13,4,0,"medium"
"5984",2,13,4,0,"medium"
"5985",1.5,1,3.5,0,"good"
"5986",1.5,1,3.5,0,"good"
"5987",1.5,1,3.5,0,"good"
"5988",1.5,1,3.5,0,"good"
"5989",1.5,1,3.5,0,"good"
"5990",1.5,1,3.5,0,"good"
"5991",1.5,1,3.5,0,"good"
"5992",1.5,1,3.5,0,"good"
"5993",1.5,1,3.5,0,"good"
"5994",1.5,1,3.5,0,"good"
"5995",1.5,1,3.5,0,"good"
"5996",1.5,1,3.5,0,"good"
"5997",1.5,1,3.5,0,"good"
"5998",1.5,1,3.5,0,"good"
"5999",1.5,1,3.5,0,"good"
"6000",1.5,1,3.5,0,"good"
"6001",0,1,2,0,"good"
"6002",0,1,2,0,"good"
"6003",0,1,2,0,"good"
"6004",0,1,2,0,"good"
"6005",0,1,2,0,"good"
"6006",0,1,2,0,"good"
"6007",0,1,2,0,"good"
"6008",0,1,2,0,"good"
"6009",1.5,1,3.5,0,"good"
"6010",1.5,1,3.5,0,"good"
"6011",0,1,2,1,"good"
"6012",1,3,3,0,"good"
"6013",1,3,3,0,"good"
"6014",1,3,3,0,"good"
"6015",1,3,3,0,"good"
"6016",1,3,3,0,"good"
"6017",1,3,3,0,"good"
"6018",1,3,3,0,"good"
"6019",1,3,3,0,"good"
"6020",1,3,3,0,"good"
"6021",1,3,3,0,"good"
"6022",1,3,3,0,"good"
"6023",1,3,3,0,"good"
"6024",1,3,3,0,"good"
"6025",1,3,3,0,"good"
"6026",1,3,3,0,"good"
"6027",1,3,3,0,"good"
"6028",1,3,3,0,"good"
"6029",1,3,3,0,"good"
"6030",1,3,3,0,"good"
"6031",1,3,3,0,"good"
"6032",1,3,3,0,"good"
"6033",1,3,3,0,"good"
"6034",1,3,3,0,"good"
"6035",1,3,3,3,"good"
"6036",1,3,3,0,"good"
"6037",1,3,3,0,"good"
"6038",1,3,3,0,"good"
"6039",3,2,5,0,"good"
"6040",3,2,5,0,"good"
"6041",3,2,5,0,"good"
"6042",3,2,5,0,"good"
"6043",3,2,5,0,"good"
"6044",3,2,5,0,"good"
"6045",3,2,5,0,"good"
"6046",10,3,12,0,"good"
"6047",10,3,12,0,"good"
"6048",10,3,12,0,"good"
"6049",10,3,12,0,"good"
"6050",10,3,12,0,"good"
"6051",10,3,12,0,"good"
"6052",10,3,12,1,"good"
"6053",3,2,5,0,"good"
"6054",10,3,12,1,"good"
"6055",3,2,5,0,"good"
"6056",10,3,12,1,"good"
"6057",10,3,12,0,"good"
"6058",2,1,4,0,"good"
"6059",2,1,4,0,"good"
"6060",2,1,4,0,"good"
"6061",2,1,4,0,"good"
"6062",2,1,4,0,"good"
"6063",2,1,4,0,"good"
"6064",2,1,4,0,"good"
