"","estimation_error","taskisclosed","activityafterdays","class"
"8821",0.9,19,0,"medium"
"8831",0.5,27,0,"medium"
"8841",1,0,0,"good"
"8851",2,52,0,"bad"
"8861",2,7,0,"good"
"8871",0,3,0,"good"
"8881",0,1,0,"good"
"8891",0,1,0,"good"
"8901",0,1,0,"good"
"8911",0,1,0,"good"
"8921",0,1,0,"good"
"8931",0,1,0,"good"
"8941",2,18,0,"medium"
"8951",2,18,0,"medium"
"8961",2,18,0,"medium"
"8971",2,18,0,"medium"
"8981",2,18,0,"medium"
"8991",2,18,0,"medium"
"9001",2,18,0,"medium"
"9011",2,18,0,"medium"
"9021",2,67,0,"bad"
"9031",2,67,0,"bad"
"9041",2,49,0,"bad"
"9051",2,49,0,"bad"
"9061",2,7,0,"good"
"9071",0.9,19,0,"medium"
"9081",0.9,19,0,"medium"
"9091",2,49,1,"bad"
"9101",2,3,1,"good"
"9111",2,12,0,"good"
"9121",2,12,0,"good"
"9131",1,14,0,"medium"
"9141",1,14,0,"medium"
"9151",1,4,0,"good"
"9161",1,4,0,"good"
"9171",2,63,0,"bad"
"9181",2,63,0,"bad"
"9191",2,57,0,"bad"
"9201",2,57,0,"bad"
"9211",2,57,0,"bad"
"9221",2,57,0,"bad"
"9231",2,57,0,"bad"
"9241",1,2,0,"good"
"9251",1.5,5,0,"good"
"9261",1.5,5,0,"good"
"9271",1.5,5,0,"good"
"9281",1,3,0,"good"
"9291",1,3,1,"good"
"9301",2,7,0,"good"
"9311",2,1,0,"good"
"9321",0.9,19,1,"medium"
"9331",1,4,0,"good"
"9341",2,38,0,"medium"
"9351",2,38,0,"medium"
"9361",1,18,0,"medium"
"9371",1,18,0,"medium"
"9381",1,18,0,"medium"
"9391",1,18,0,"medium"
"9401",1,18,1,"medium"
"9411",1.5,0,0,"good"
"9421",1,3,0,"good"
"9431",1,3,0,"good"
"9441",1,3,0,"good"
"9451",2,1,0,"good"
"9461",1,69,0,"bad"
"9471",1,4,0,"good"
"9481",2,38,0,"medium"
"9491",2,57,0,"bad"
"9501",2,0,0,"good"
"9511",2,0,0,"good"
"9521",2,0,0,"good"
"9531",2,0,0,"good"
"9541",2,0,0,"good"
"9551",2,15,0,"medium"
"9561",2,15,1,"medium"
"9571",0.5,27,0,"medium"
"9581",1,3,0,"good"
"9591",1,3,0,"good"
"9601",1,3,0,"good"
"9611",1,3,0,"good"
"9621",1,3,0,"good"
"9631",2,18,0,"medium"
"9641",2,4,0,"good"
"9651",2,10,0,"good"
"9661",2,10,0,"good"
"9671",2,7,0,"good"
"9681",2,0,0,"good"
"9691",2,0,0,"good"
"9701",2,0,0,"good"
"9711",2,2,0,"good"
"9721",1.5,5,0,"good"
"9731",1.5,5,0,"good"
"9741",1.5,5,0,"good"
"9751",1,0,0,"good"
"9761",1,0,0,"good"
"9771",1,0,0,"good"
"9781",1,0,0,"good"
"9791",0.5,0,0,"good"
"9801",1,3,0,"good"
"9811",0.5,27,0,"medium"
"9821",0.5,27,0,"medium"
"9831",0.5,27,0,"medium"
"9841",0.5,27,0,"medium"
"9851",0.5,13,0,"medium"
"9861",0.5,13,0,"medium"
"9871",0.5,13,0,"medium"
"9881",0.5,13,0,"medium"
"9891",0.5,13,0,"medium"
"9901",0.5,13,1,"medium"
"9911",2,0,0,"good"
"9921",2,0,0,"good"
"9931",4,8,0,"good"
"9941",4,8,0,"good"
"9951",4,8,0,"good"
"9961",1,4,0,"good"
"9971",1,3,0,"good"
"9981",1,3,0,"good"
"9991",1,3,0,"good"
"10001",1,3,2,"good"
"10011",0,1,0,"good"
"10021",0,1,0,"good"
"10031",0.5,0,0,"good"
"10041",2,7,0,"good"
"10051",1.9,8,0,"good"
"10061",1.9,8,0,"good"
"10071",1.9,8,0,"good"
"10081",0,3,0,"good"
"10091",0,3,0,"good"
"10101",0,1,0,"good"
"10111",0,1,0,"good"
"10121",0,1,0,"good"
"10131",0,1,0,"good"
"10141",0,1,0,"good"
"10151",0,1,0,"good"
"10161",0,1,0,"good"
"10171",0,1,0,"good"
"10181",2,0,0,"good"
"10191",4,0,0,"good"
"10201",4,0,0,"good"
"10211",4,0,0,"good"
"10221",4,0,0,"good"
"10231",1.5,2,0,"good"
"10241",1.5,2,0,"good"
"10251",1,4,0,"good"
"10261",1,4,0,"good"
"10271",2,1,0,"good"
"10281",0.5,0,0,"good"
"10291",0.5,0,0,"good"
"10301",2,1,0,"good"
"10311",2,1,0,"good"
"10321",0,3,0,"good"
"10331",0,0,0,"good"
"10341",0,0,0,"good"
"10351",1,11,0,"good"
"10361",2,3,0,"good"
"10371",1.9,6,0,"good"
"10381",2,2,0,"good"
"10391",1,2,0,"good"
"10401",1,14,0,"medium"
"10411",2,3,0,"good"
"10421",1.8,3,0,"good"
"10431",1.8,3,0,"good"
"10441",1.8,3,0,"good"
"10451",1.8,3,0,"good"
"10461",2,1,0,"good"
"10471",2,1,0,"good"
"10481",2,1,0,"good"
"10491",2,52,0,"bad"
"10501",2,52,0,"bad"
"10511",2,52,0,"bad"
"10521",2,52,0,"bad"
"10531",0,1,0,"good"
"10541",0,1,0,"good"
"10551",0,1,0,"good"
"10561",0,1,0,"good"
"10571",0,3,0,"good"
"10581",0.5,0,0,"good"
"10591",0.5,0,0,"good"
"10601",0.5,0,0,"good"
"10611",0.5,0,1,"good"
"10621",0.9,0,0,"good"
"10631",0.9,0,0,"good"
"10641",0.9,0,0,"good"
"10651",0.9,0,0,"good"
"10661",0.9,0,0,"good"
"10671",2,1,0,"good"
"10681",1.5,2,0,"good"
"10691",2,1,1,"good"
"10701",2,1,0,"good"
"10711",2,4,0,"good"
"10721",2,4,0,"good"
"10731",2,4,0,"good"
"10741",2,4,0,"good"
"10751",1,11,0,"good"
"10761",2,3,0,"good"
"10771",2,1,0,"good"
"10781",1.8,10,0,"good"
"10791",1.8,10,0,"good"
"10801",1.8,10,0,"good"
"10811",1.8,10,0,"good"
"10821",1.8,10,0,"good"
"10831",1.8,10,0,"good"
"10841",1.8,10,0,"good"
"10851",2,1,0,"good"
"10861",1.9,1,0,"good"
"10871",1.9,1,0,"good"
"10881",1.9,8,0,"good"
"10891",1.9,8,0,"good"
"10901",0,3,0,"good"
"10911",0,3,0,"good"
"10921",0,3,0,"good"
"10931",0,3,0,"good"
"10941",0,3,0,"good"
"10951",0,3,0,"good"
"10961",0,3,0,"good"
"10971",1.9,8,0,"good"
"10981",1.9,8,0,"good"
"10991",1.9,8,1,"good"
"11001",1.9,8,0,"good"
"11011",1.9,8,0,"good"
"11021",1.9,8,0,"good"
"11031",0.4,12,0,"good"
"11041",1.9,1,0,"good"
"11051",2,3,1,"good"
"11061",1.8,3,0,"good"
"11071",1.8,3,0,"good"
"11081",1.8,3,0,"good"
"11091",1.8,3,0,"good"
"11101",0.5,0,0,"good"
"11111",0.5,0,0,"good"
"11121",0.5,0,0,"good"
"11131",2,67,0,"bad"
"11141",2,4,0,"good"
"11151",1.5,0,0,"good"
"11161",1.5,2,0,"good"
"11171",1.5,2,0,"good"
"11181",1.5,2,0,"good"
"11191",1.5,2,0,"good"
"11201",1.5,2,0,"good"
"11211",1.5,2,0,"good"
"11221",1.5,2,0,"good"
"11231",1.5,2,0,"good"
"11241",1,2,0,"good"
"11251",1,14,0,"medium"
"11261",1,14,0,"medium"
"11271",2,4,0,"good"
"11281",2,4,0,"good"
"11291",0.5,27,0,"medium"
"11301",0.5,27,0,"medium"
"11311",0.5,27,0,"medium"
"11321",0.5,27,0,"medium"
"11331",2,3,0,"good"
"11341",2,3,0,"good"
"11351",2,3,0,"good"
"11361",2,3,0,"good"
"11371",2,3,1,"good"
"11381",0.5,27,0,"medium"
"11391",0.5,27,0,"medium"
"11401",0.5,27,0,"medium"
"11411",1.5,2,0,"good"
"11421",1.5,2,0,"good"
"11431",1.5,2,0,"good"
"11441",1.5,2,0,"good"
"11451",1.5,2,0,"good"
"11461",1,69,0,"bad"
"11471",0.5,27,0,"medium"
"11481",0.5,27,0,"medium"
"11491",1.8,3,0,"good"
"11501",1,14,0,"medium"
"11511",1.9,2,0,"good"
"11521",1.9,2,0,"good"
"11531",1,0,0,"good"
"11541",1,0,0,"good"
"11551",1,0,0,"good"
"11561",1,0,0,"good"
"11571",1.8,10,0,"good"
"11581",1.8,10,0,"good"
"11591",1.8,10,0,"good"
"11601",1.8,10,0,"good"
"11611",1.8,10,0,"good"
"11621",1.8,10,0,"good"
"11631",1.8,10,0,"good"
"11641",1.8,10,0,"good"
"11651",1.8,10,0,"good"
"11661",1.8,10,0,"good"
"11671",1.8,10,0,"good"
"11681",1.8,10,0,"good"
"11691",1.8,10,0,"good"
"11701",1.8,10,0,"good"
"11711",1.8,10,1,"good"
"11721",2,4,0,"good"
"11731",2,4,0,"good"
"11741",2,3,0,"good"
"11751",2,63,0,"bad"
"11761",2,63,0,"bad"
"11771",2,63,0,"bad"
"11781",2,63,0,"bad"
"11791",2,63,0,"bad"
"11801",4,0,0,"good"
"11811",4,0,0,"good"
"11821",1,2,0,"good"
"11831",1,2,0,"good"
"11841",1,2,0,"good"
"11851",2,2,0,"good"
"11861",1,2,0,"good"
"11871",1,2,0,"good"
"11881",1.8,3,0,"good"
"11891",1.8,3,0,"good"
"11901",1.8,3,0,"good"
"11911",1.8,3,0,"good"
"11921",1.8,3,0,"good"
"11931",1.8,3,0,"good"
"11941",2,12,0,"good"
"11951",2,7,0,"good"
"11961",2,67,0,"bad"
"11971",2,4,1,"good"
"11981",2,12,0,"good"
"11991",2,12,0,"good"
"12001",2,12,0,"good"
"12011",2,12,0,"good"
"12021",1.9,2,0,"good"
"12031",2,164,0,"bad"
"12041",2,164,0,"bad"
"12051",2,164,0,"bad"
"12061",2,164,0,"bad"
"12071",2,164,0,"bad"
"12081",2,197,0,"bad"
"12091",2,197,0,"bad"
"12101",2,197,0,"bad"
"12111",2,197,0,"bad"
"12121",2,197,0,"bad"
"12131",2,197,0,"bad"
"12141",2,197,0,"bad"
"12151",2,197,0,"bad"
"12161",2,197,0,"bad"
"12171",2,197,0,"bad"
"12181",2,197,0,"bad"
"12191",2,164,0,"bad"
"12201",2,164,0,"bad"
"12211",2,164,0,"bad"
"12221",2,164,0,"bad"
"12231",1,155,0,"bad"
"12241",2,164,0,"bad"
"12251",1,155,0,"bad"
"12261",2,0,0,"good"
"12271",2,0,0,"good"
"12281",2,136,0,"bad"
"12291",2,136,0,"bad"
"12301",2,122,0,"bad"
"12311",2,122,0,"bad"
"12321",2,55,0,"bad"
"12331",0,75,0,"bad"
"12341",0,70,0,"bad"
"12351",0,70,0,"bad"
"12361",0,75,0,"bad"
"12371",0,46,0,"bad"
"12381",0,103,1,"bad"
"12391",0,92,0,"bad"
"12401",0,92,0,"bad"
"12411",0,92,0,"bad"
"12421",0,92,0,"bad"
"12431",0,92,0,"bad"
"12441",0,92,0,"bad"
"12451",0,92,0,"bad"
"12461",0,92,0,"bad"
"12471",0,92,0,"bad"
"12481",0,92,0,"bad"
"12491",0,92,0,"bad"
"12501",1,0,0,"good"
"12511",1,0,0,"good"
"12521",1,69,0,"bad"
"12531",1,69,0,"bad"
"12541",1,69,0,"bad"
"12551",1,69,0,"bad"
"12561",0.5,27,1,"medium"
"12571",2,12,0,"good"
"12581",2,12,0,"good"
"12591",2,12,0,"good"
"12601",2,12,0,"good"
"12611",2,25,0,"medium"
"12621",2,25,0,"medium"
"12631",0.5,0,0,"good"
"12641",0.5,0,0,"good"
"12651",0.5,0,0,"good"
"12661",0.5,0,0,"good"
"12671",0.5,0,0,"good"
"12681",0.5,0,0,"good"
"12691",0.5,0,0,"good"
"12701",0.5,27,0,"medium"
"12711",0.5,27,0,"medium"
"12721",0.5,27,0,"medium"
"12731",0.5,27,0,"medium"
"12741",0.5,27,0,"medium"
"12751",0.5,27,0,"medium"
"12761",2,0,0,"good"
"12771",2,0,0,"good"
"12781",2,0,0,"good"
"12791",0.5,27,0,"medium"
"12801",0.5,27,0,"medium"
"12811",0.5,27,2,"medium"
"12821",0.5,0,0,"good"
"12831",0.5,0,0,"good"
"12841",2,12,1,"good"
"12851",2,0,0,"good"
"12861",1,14,0,"medium"
"12871",2,0,0,"good"
"12881",4,0,0,"good"
"12891",1.5,0,0,"good"
"12901",2,21,0,"medium"
"12911",2,0,0,"good"
"12921",1,4,0,"good"
"12931",1,11,0,"good"
"12941",1.8,10,1,"good"
"12951",2,7,0,"good"
"12961",3,0,0,"good"
"12971",0,1,0,"good"
"12981",2,0,0,"good"
"12991",2,1,0,"good"
"13001",0.4,1,0,"good"
"13011",1,1,0,"good"
"13021",0.5,0,0,"good"
"13031",1,1,0,"good"
"13041",3,0,0,"good"
"13051",0.9,0,0,"good"
"13061",0,1,0,"good"
"13071",2,9,0,"good"
"13081",2,0,0,"good"
"13091",2,2,0,"good"
"13101",1,1,0,"good"
"13111",2,0,0,"good"
"13121",1,0,0,"good"
"13131",1,0,0,"good"
"13141",1,1,0,"good"
"13151",1,3,0,"good"
"13161",1,9,0,"good"
"13171",0.5,0,0,"good"
"13181",0.5,1,0,"good"
"13191",0,1,0,"good"
"13201",0,3,0,"good"
"13211",0.5,30,0,"medium"
"13221",0.5,30,0,"medium"
"13231",0.5,30,0,"medium"
"13241",0.5,30,0,"medium"
"13251",0,9,0,"good"
"13261",2,1,0,"good"
"13271",2,1,0,"good"
"13281",1,0,0,"good"
"13291",2,3,0,"good"
"13301",0.9,0,0,"good"
"13311",0.9,0,0,"good"
"13321",0.9,0,0,"good"
"13331",0.9,0,0,"good"
"13341",1.8,10,0,"good"
"13351",1,11,0,"good"
"13361",1.8,10,0,"good"
"13371",1.8,10,0,"good"
"13381",1.8,10,0,"good"
"13391",2,0,0,"good"
"13401",1,69,0,"bad"
"13411",1,69,0,"bad"
"13421",2,0,0,"good"
"13431",2,1,1,"good"
"13441",1,0,0,"good"
"13451",1,0,0,"good"
"13461",1,0,0,"good"
"13471",1,0,0,"good"
"13481",2,1,0,"good"
"13491",1,0,0,"good"
"13501",1,2,0,"good"
"13511",1,2,0,"good"
"13521",1.9,6,0,"good"
"13531",1.9,6,0,"good"
"13541",2,3,0,"good"
"13551",2,3,0,"good"
"13561",0,0,0,"good"
"13571",0,0,0,"good"
"13581",0.5,0,0,"good"
"13591",0.5,0,0,"good"
"13601",0,3,0,"good"
"13611",0.5,3,0,"good"
"13621",0,3,0,"good"
"13631",0,3,0,"good"
"13641",0,3,0,"good"
"13651",1,0,0,"good"
"13661",2,24,0,"medium"
"13671",0.9,2,0,"good"
"13681",0.9,2,0,"good"
"13691",0.9,2,0,"good"
"13701",2,52,0,"bad"
"13711",2,52,0,"bad"
"13721",1.9,8,0,"good"
"13731",1,1,0,"good"
"13741",1,1,0,"good"
"13751",1.9,8,0,"good"
"13761",1.9,8,0,"good"
"13771",1,14,0,"medium"
"13781",0.9,0,0,"good"
"13791",0.9,0,0,"good"
"13801",0.9,0,0,"good"
"13811",0.9,0,0,"good"
"13821",2,0,0,"good"
"13831",0.9,2,0,"good"
"13841",0.9,0,0,"good"
"13851",0.9,7,0,"good"
"13861",0.9,7,0,"good"
"13871",1.5,3,0,"good"
"13881",1.5,3,0,"good"
"13891",2,12,0,"good"
"13901",2,12,0,"good"
"13911",2,12,1,"good"
"13921",1,69,0,"bad"
"13931",1,3,0,"good"
"13941",1,3,0,"good"
"13951",0.9,2,0,"good"
"13961",1,37,0,"medium"
"13971",0.1,0,0,"good"
"13981",0.1,0,0,"good"
"13991",0.1,0,0,"good"
"14001",0.1,0,0,"good"
"14011",1,1,0,"good"
"14021",1,1,0,"good"
"14031",1,1,0,"good"
"14041",1.9,6,0,"good"
"14051",1.8,10,0,"good"
"14061",1.9,6,0,"good"
"14071",1.8,10,0,"good"
"14081",1.8,10,1,"good"
"14091",2,3,1,"good"
"14101",0,0,0,"good"
"14111",0,0,0,"good"
"14121",2,20,0,"medium"
"14131",2,20,0,"medium"
"14141",1.3,4,0,"good"
"14151",1.3,4,0,"good"
"14161",1.3,4,0,"good"
"14171",1.3,4,0,"good"
"14181",1.3,4,0,"good"
"14191",0.5,3,0,"good"
"14201",0,3,0,"good"
"14211",0,3,0,"good"
"14221",0,3,0,"good"
"14231",0,3,0,"good"
"14241",0,3,0,"good"
"14251",0,3,0,"good"
"14261",0,3,0,"good"
"14271",0,3,0,"good"
"14281",0.5,3,0,"good"
"14291",0,3,0,"good"
"14301",0,3,0,"good"
"14311",0.5,3,0,"good"
"14321",0.5,3,0,"good"
"14331",1,14,0,"medium"
"14341",1,14,0,"medium"
"14351",1,69,0,"bad"
"14361",1,69,0,"bad"
"14371",1,14,0,"medium"
"14381",1,14,0,"medium"
"14391",1,14,0,"medium"
"14401",1,14,0,"medium"
"14411",1,4,0,"good"
"14421",1,4,0,"good"
"14431",1,4,0,"good"
"14441",2,3,0,"good"
"14451",2,3,0,"good"
"14461",1,11,0,"good"
"14471",1,11,0,"good"
"14481",1.9,6,0,"good"
"14491",1.9,6,0,"good"
"14501",1.9,6,0,"good"
"14511",2,2,0,"good"
"14521",2,2,0,"good"
"14531",2,11,0,"good"
"14541",1,1,0,"good"
"14551",1,1,0,"good"
"14561",2,0,0,"good"
"14571",2,0,0,"good"
"14581",2,0,0,"good"
"14591",0.9,2,0,"good"
"14601",0.9,2,0,"good"
"14611",0.9,2,0,"good"
"14621",1,37,0,"medium"
"14631",0.5,1,0,"good"
"14641",0,1,0,"good"
"14651",0,1,0,"good"
"14661",0.5,1,0,"good"
"14671",1.8,10,0,"good"
"14681",1.8,10,0,"good"
"14691",1.8,10,0,"good"
"14701",1.8,10,0,"good"
"14711",0.4,12,0,"good"
"14721",0.4,12,0,"good"
"14731",0.4,12,0,"good"
"14741",0.4,12,0,"good"
"14751",1,1,0,"good"
"14761",2,1,0,"good"
"14771",0.4,1,0,"good"
"14781",0.4,1,0,"good"
"14791",0.4,1,0,"good"
"14801",0.4,1,0,"good"
"14811",1,1,0,"good"
"14821",1,1,0,"good"
"14831",1,1,0,"good"
"14841",0.4,12,0,"good"
"14851",0.4,12,0,"good"
"14861",0.4,1,0,"good"
"14871",0.4,1,0,"good"
"14881",0.4,1,0,"good"
"14891",7,134,0,"bad"
"14901",1,155,0,"bad"
"14911",1,155,0,"bad"
"14921",1,155,0,"bad"
"14931",1.5,0,0,"good"
"14941",2,2,0,"good"
"14951",1.5,3,1,"good"
"14961",1.9,6,0,"good"
"14971",1,11,0,"good"
"14981",0,5,0,"good"
"14991",0,5,0,"good"
"15001",0,5,0,"good"
"15011",0,5,0,"good"
"15021",2,0,0,"good"
"15031",2,4,0,"good"
"15041",1.5,0,2,"good"
"15051",1,1,0,"good"
"15061",1.3,4,0,"good"
"15071",1.3,4,0,"good"
"15081",1.3,4,0,"good"
"15091",0,0,0,"good"
"15101",0,0,0,"good"
"15111",0,0,0,"good"
"15121",0,0,0,"good"
"15131",2,0,0,"good"
"15141",2,0,0,"good"
"15151",2,0,0,"good"
"15161",0,1,0,"good"
"15171",7,134,0,"bad"
"15181",7,134,1,"bad"
"15191",0.9,0,0,"good"
"15201",0.9,0,0,"good"
"15211",0.9,0,0,"good"
"15221",0.9,0,0,"good"
"15231",0.9,0,0,"good"
"15241",1,1,0,"good"
"15251",1.3,4,0,"good"
"15261",1.3,4,0,"good"
"15271",1.3,4,0,"good"
"15281",1.3,4,0,"good"
"15291",1.3,4,0,"good"
"15301",0,0,0,"good"
"15311",0,0,0,"good"
"15321",1,1,0,"good"
"15331",1,1,0,"good"
"15341",1,1,0,"good"
"15351",1,1,0,"good"
"15361",1,1,0,"good"
"15371",2,0,0,"good"
"15381",2,0,0,"good"
"15391",2,0,0,"good"
"15401",1,155,0,"bad"
"15411",1,155,0,"bad"
"15421",1,155,0,"bad"
"15431",1,155,0,"bad"
"15441",1,155,0,"bad"
"15451",1,155,1,"bad"
"15461",0,30,0,"medium"
"15471",0,30,0,"medium"
"15481",0,30,0,"medium"
"15491",0,30,0,"medium"
"15501",0,30,0,"medium"
"15511",0,30,0,"medium"
"15521",0,30,0,"medium"
"15531",0,30,0,"medium"
"15541",0,30,0,"medium"
"15551",0,30,0,"medium"
"15561",0,30,0,"medium"
"15571",0,30,0,"medium"
"15581",0,134,0,"bad"
"15591",2,122,0,"bad"
"15601",2,122,0,"bad"
"15611",2,122,0,"bad"
"15621",2,122,0,"bad"
"15631",2,122,0,"bad"
"15641",2,122,0,"bad"
"15651",2,90,0,"bad"
"15661",2,90,0,"bad"
"15671",2,90,0,"bad"
"15681",2,90,0,"bad"
"15691",2,90,0,"bad"
"15701",2,90,0,"bad"
"15711",2,90,0,"bad"
"15721",2,90,0,"bad"
"15731",2,90,0,"bad"
"15741",2,90,0,"bad"
"15751",0,103,0,"bad"
"15761",0,75,0,"bad"
"15771",0,75,0,"bad"
"15781",0,75,0,"bad"
"15791",0,70,0,"bad"
"15801",0,70,0,"bad"
"15811",0,75,0,"bad"
"15821",0,1,0,"good"
"15831",0,46,0,"bad"
"15841",2,59,0,"bad"
"15851",2,59,0,"bad"
"15861",2,59,0,"bad"
"15871",2,59,0,"bad"
"15881",2,55,0,"bad"
"15891",2,55,0,"bad"
"15901",0,59,0,"bad"
"15911",0,59,0,"bad"
"15921",0,59,0,"bad"
"15931",0,59,0,"bad"
"15941",0,59,0,"bad"
"15951",2,1,0,"good"
"15961",0,134,0,"bad"
"15971",0,134,0,"bad"
"15981",1,1,0,"good"
"15991",0.4,12,0,"good"
"16001",0.4,12,0,"good"
"16011",0.4,1,0,"good"
"16021",0.4,1,0,"good"
"16031",0.4,12,0,"good"
"16041",1,1,0,"good"
"16051",1,1,0,"good"
"16061",0.4,12,0,"good"
"16071",0.4,12,0,"good"
"16081",0.4,12,0,"good"
"16091",1.8,10,0,"good"
"16101",1.8,10,0,"good"
"16111",0.5,1,0,"good"
"16121",1,37,0,"medium"
"16131",1,37,0,"medium"
"16141",2,12,0,"good"
"16151",0.5,3,0,"good"
"16161",0.5,3,0,"good"
"16171",0,30,0,"medium"
"16181",0,30,1,"medium"
"16191",1,0,0,"good"
"16201",1,0,0,"good"
"16211",1,0,0,"good"
"16221",0,34,0,"medium"
"16231",0,34,0,"medium"
"16241",0,34,0,"medium"
"16251",0,34,0,"medium"
"16261",1,2,0,"good"
"16271",1,2,0,"good"
"16281",0,2,0,"good"
"16291",0,2,0,"good"
"16301",0,2,0,"good"
"16311",1,1,0,"good"
"16321",1,1,0,"good"
"16331",1,1,0,"good"
"16341",1,1,0,"good"
"16351",1,1,0,"good"
"16361",1,1,0,"good"
"16371",1,1,0,"good"
"16381",1,1,0,"good"
"16391",1,1,0,"good"
"16401",2,12,0,"good"
"16411",2,0,0,"good"
"16421",0.5,0,0,"good"
"16431",1.9,8,0,"good"
"16441",0.9,0,0,"good"
"16451",0.4,1,0,"good"
"16461",0.9,0,0,"good"
"16471",0.9,0,0,"good"
"16481",0.9,0,0,"good"
"16491",2,0,0,"good"
"16501",1,1,0,"good"
"16511",0.4,1,0,"good"
"16521",0.4,1,0,"good"
"16531",2,1,0,"good"
"16541",2,1,0,"good"
"16551",2,0,1,"good"
"16561",2,1,0,"good"
"16571",2,1,0,"good"
"16581",2,1,0,"good"
"16591",2,1,0,"good"
"16601",2,1,0,"good"
"16611",1.9,8,0,"good"
"16621",1.9,8,0,"good"
"16631",1.9,8,0,"good"
"16641",1.9,8,0,"good"
"16651",2,0,0,"good"
"16661",0.4,1,0,"good"
"16671",0.4,1,0,"good"
"16681",0.4,1,0,"good"
"16691",0.4,1,0,"good"
"16701",0,134,0,"bad"
"16711",0,134,0,"bad"
"16721",0,134,0,"bad"
"16731",0,134,0,"bad"
"16741",0,134,0,"bad"
"16751",0,134,0,"bad"
"16761",7,134,0,"bad"
"16771",7,134,0,"bad"
"16781",7,134,0,"bad"
"16791",7,134,0,"bad"
"16801",7,134,0,"bad"
"16811",0,103,0,"bad"
"16821",0,103,0,"bad"
"16831",0,92,0,"bad"
"16841",0,53,0,"bad"
"16851",0,27,0,"medium"
"16861",0.2,27,0,"medium"
"16871",0.2,27,0,"medium"
"16881",1,56,0,"bad"
"16891",0,73,0,"bad"
"16901",2,1,0,"good"
"16911",0.4,1,0,"good"
"16921",0.9,0,0,"good"
"16931",1.9,8,0,"good"
"16941",2,0,0,"good"
"16951",0.5,5,0,"good"
"16961",2,0,1,"good"
"16971",2,0,0,"good"
"16981",2,0,0,"good"
"16991",2,0,0,"good"
"17001",2,0,0,"good"
"17011",2,0,0,"good"
"17021",2,0,0,"good"
"17031",0.9,0,0,"good"
"17041",0.9,0,0,"good"
"17051",0.9,0,0,"good"
"17061",0,30,0,"medium"
"17071",2,56,0,"bad"
"17081",7,134,0,"bad"
"17091",0,134,0,"bad"
"17101",0,27,0,"medium"
"17111",0,30,0,"medium"
"17121",1,1,0,"good"
"17131",2,9,0,"good"
"17141",2,12,0,"good"
"17151",1.9,8,0,"good"
"17161",0.4,1,0,"good"
"17171",0.4,1,0,"good"
"17181",2,0,0,"good"
"17191",0.9,0,0,"good"
"17201",0.9,0,0,"good"
"17211",0,33,0,"medium"
"17221",1,0,0,"good"
"17231",1,0,0,"good"
"17241",2,4,0,"good"
"17251",1,1,0,"good"
"17261",2,9,0,"good"
"17271",2,9,0,"good"
"17281",2,9,0,"good"
"17291",0,2,0,"good"
"17301",4,0,0,"good"
"17311",4,0,0,"good"
"17321",4,0,0,"good"
"17331",2,3,0,"good"
"17341",1.9,8,0,"good"
"17351",1.9,8,0,"good"
"17361",1.9,8,0,"good"
"17371",1.9,8,0,"good"
"17381",1.9,8,0,"good"
"17391",1.9,8,0,"good"
"17401",1.9,8,0,"good"
"17411",2,1,0,"good"
"17421",0.9,7,0,"good"
"17431",1,21,0,"medium"
"17441",2,0,0,"good"
"17451",0.5,0,0,"good"
"17461",0.5,0,0,"good"
"17471",0.5,30,0,"medium"
"17481",0.5,30,0,"medium"
"17491",0.5,30,0,"medium"
"17501",1,1,0,"good"
"17511",0,5,0,"good"
"17521",1,37,0,"medium"
"17531",1,37,0,"medium"
"17541",0,1,0,"good"
"17551",0.5,1,0,"good"
"17561",1,0,0,"good"
"17571",1,1,0,"good"
"17581",2,0,0,"good"
"17591",2,0,0,"good"
"17601",2,0,1,"good"
"17611",0,1,0,"good"
"17621",0,1,0,"good"
"17631",0,1,0,"good"
"17641",1,1,0,"good"
"17651",1,9,0,"good"
"17661",1,9,0,"good"
"17671",1,9,0,"good"
"17681",1,9,0,"good"
"17691",0.5,0,0,"good"
"17701",0.9,0,0,"good"
"17711",4,8,0,"good"
"17721",4,8,0,"good"
"17731",4,8,0,"good"
"17741",4,8,0,"good"
"17751",1,0,0,"good"
"17761",1,0,0,"good"
"17771",2,9,0,"good"
"17781",2,9,0,"good"
"17791",2,9,0,"good"
"17801",2,9,0,"good"
"17811",2,52,0,"bad"
"17821",2,0,0,"good"
"17831",1,8,0,"good"
"17841",1,8,0,"good"
"17851",0,26,0,"medium"
"17861",2,3,0,"good"
"17871",2,19,0,"medium"
"17881",1,0,0,"good"
"17891",1,0,0,"good"
"17901",1,0,0,"good"
"17911",0.9,7,0,"good"
"17921",0.9,7,0,"good"
"17931",1,40,0,"bad"
"17941",1.5,7,0,"good"
"17951",1.5,7,0,"good"
"17961",1.5,7,0,"good"
"17971",1,2,1,"good"
"17981",0,1,0,"good"
"17991",0,3,0,"good"
"18001",1.8,10,0,"good"
"18011",0.5,5,0,"good"
"18021",0.5,5,0,"good"
"18031",0.5,5,0,"good"
"18041",1.5,0,0,"good"
"18051",0,1,0,"good"
"18061",1,2,0,"good"
"18071",1,2,0,"good"
"18081",0,1,0,"good"
"18091",0,1,0,"good"
"18101",1,0,0,"good"
"18111",1,0,0,"good"
"18121",1.9,6,0,"good"
"18131",1.9,6,0,"good"
"18141",2,0,0,"good"
"18151",2,0,0,"good"
